datetime,username,channel,message
2022-04-26T11:20:54.517558,zzerp,#thebausffs,RIOT
2022-04-26T11:20:54.674444,thepositivebot,#xqcow,ACTION [NSFW] bearmilkj's cock is 4 inches long HandsUp
2022-04-26T11:20:58.495526,qwick,#thebausffs,ahhahahah
2022-04-26T11:20:58.699578,chronobserver,#thebausffs,RIOT AKSHAN
2022-04-26T11:20:58.995387,halesst0rm,#xqcow,!cock
2022-04-26T11:20:59.152122,neosencha,#thebausffs,leTroll
2022-04-26T11:20:59.308685,thepositivebot,#xqcow,ACTION [NSFW] halesst0rm's cock is 3 inches long HandsUp
2022-04-26T11:20:59.308857,thefatlevi,#thebausffs,FAKER IS WAITING FOR YOU 😆
2022-04-26T11:20:59.465303,m_courtin,#thebausffs,It does but doesnt slow
2022-04-26T11:20:57.782805,atoo0ms,#thebausffs,sion??
2022-04-26T11:20:55.778240,blunttheknives,#thebausffs,found the best sion on server?
2022-04-26T11:20:56.231792,flippablecoin69,#thebausffs,?
2022-04-26T11:20:56.388853,itspotato_7,#xqcow,@axelfrOst2o0O you can check my logs PeepoGlad
2022-04-26T11:20:56.389068,galaxo96,#thebausffs,"maciune: 📞 Yoking HELLO, FAKER? YES HE IS DOING IT AGAIN 📞 Yoking HELLO, FAKER? YES HE IS DOING IT AGAIN 📞 Yoking HELLO, FAKER? YES HE IS DOING IT AGAIN."
2022-04-26T11:20:56.545504,easyonmyjuice,#thebausffs,Translation ModCheck
2022-04-26T11:20:56.811210,algansek,#thebausffs,it works if you believe
2022-04-26T11:20:56.967765,jankos_soulmate,#thebausffs,BAUS SION
2022-04-26T11:20:56.967919,caslty,#thebausffs,leTroll
2022-04-26T11:20:57.124415,n00b_except_faker,#thebausffs,wtf that dmg WutFace
2022-04-26T11:20:57.395981,ranomane,#thebausffs,akshan HHAHAHA
2022-04-26T11:20:53.612018,alternateto,#thebausffs,leTroll
2022-04-26T11:20:53.842181,1021022,#thebausffs,just read the tooltip LUL
2022-04-26T11:20:54.041310,rhastago,#thebausffs,DAMAGE YES SLOW NO
2022-04-26T11:20:54.204415,greaty84,#thebausffs,"dmg works , slow doesnt"
2022-04-26T11:20:54.360979,mma963,#thebausffs,yes dmg no slow
2022-04-26T11:20:54.361033,bearmilkj,#xqcow,!cock
2022-04-26T11:20:50.618640,jereczek12,#thebausffs,"the damage works, the slow doesn't"
2022-04-26T11:20:50.842037,baesheer,#thebausffs,DMG but no SLow
2022-04-26T11:20:50.998572,galaxo96,#thebausffs,damage but no slow
2022-04-26T11:20:51.166473,orxxxx,#thebausffs,DEAD MANS?????
2022-04-26T11:20:53.194062,didierdw85,#thebausffs,"HELLO, FAKER? YES HE IS DOING IT AGAIN Yoking: 📞 Yoking HELLO, FAKER? YES HE IS DOING IT AGAIN Yoking: 📞 Yoking HELLO, FAKER? YES HE IS DOING IT AGAIN Yoking: 📞 Yoking HELLO, FAKER? YES HE IS DOING IT AGAIN"
2022-04-26T11:20:53.350644,raineandbow,#thebausffs,The damage works not the slow
2022-04-26T11:08:28.873771,m0onst33r,#thebausffs,trundle
2022-04-26T11:08:28.873954,inavi01,#thebausffs,lolSinged COACH lolSinged COACH lolSinged COACH lolSinged COACH lolSinged COACH lolSinged COACH lolSinged COACH lolSinged COACH lolSinged COACH lolSinged COACH
2022-04-26T11:08:29.030316,silvan_007,#thebausffs,fiora is broken play it
2022-04-26T11:08:29.030503,monsieurpalu,#thebausffs,oh no
2022-04-26T11:08:31.231474,axopti_,#thebausffs,QUEEN PagWoman
2022-04-26T11:08:31.388057,based_one,#thebausffs,lolSinged U WILL REGRET IT
2022-04-26T11:08:31.388109,hanckel,#thebausffs,IT'S TIME lolSinged IT'S TIME lolSinged IT'S TIME lolSinged IT'S TIME lolSinged IT'S TIME lolSinged
2022-04-26T11:08:31.544704,thefurqan,#xqcow,we have the advantage w 2nd leg at home
2022-04-26T11:08:31.701278,scuffed1v9,#thebausffs,Kappa
2022-04-26T11:08:31.701329,jekolp,#thebausffs,Clueless
2022-04-26T11:08:31.701340,h3alth_oce,#thebausffs,RIOT
2022-04-26T11:08:33.878319,thejooltz,#thebausffs,Leanin
2022-04-26T11:08:34.034988,beancanking,#thebausffs,do your runes
2022-04-26T11:08:34.035146,martjjjn,#thebausffs,qwin
2022-04-26T11:08:34.035267,rlaalswns803,#thebausffs,WeirdShamp
2022-04-26T11:08:34.035387,bigistani,#thebausffs,AATROX WAS EZ GAME
2022-04-26T11:08:34.191637,ahidam,#thebausffs,VIBE
2022-04-26T11:08:34.191842,xd0m1,#thebausffs,QUINCIDENCE
2022-04-26T11:08:34.348163,lorliss,#thebausffs,ratJAM
2022-04-26T11:08:34.581102,mma963,#thebausffs,the sion incident coming up soon
2022-04-26T11:08:34.737663,2mas0,#thebausffs,she beats neither
2022-04-26T11:08:37.977065,andyko2529,#thebausffs,PagWoman QUEEEEEEEEN
2022-04-26T11:08:38.133654,paradox545,#thebausffs,They are full AD lol
2022-04-26T11:08:38.133712,droggellord,#thebausffs,YEPJAM Tssk YEPJAM Tssk YEPJAM Tssk YEPJAM Tssk YEPJAM Tssk YEPJAM Tssk YEPJAM Tssk YEPJAM Tssk YEPJAM Tssk YEPJAM Tssk YEPJAM Tssk YEPJAM Tssk
2022-04-26T11:08:38.133724,hor1zonx,#thebausffs,Duck
2022-04-26T11:08:38.133742,dviper24,#thebausffs,lolGaren
2022-04-26T11:08:38.290178,nexusdiff,#thebausffs,VALOR angle
2022-04-26T11:08:38.290227,roaryie,#thebausffs,PagWoman
2022-04-26T11:08:38.446776,legov02,#thebausffs,QUINN INCIDENT
2022-04-26T11:08:38.446831,karatzioulas,#thebausffs,RUNES
2022-04-26T11:08:38.603325,legoenthusiast,#xqcow,forsen forsenH
2022-04-26T11:08:38.759944,pipischlauch,#thebausffs,Go quinn for EZ WIN
2022-04-26T11:08:36.902487,rlluka,#thebausffs,full ad
2022-04-26T11:08:37.059088,kkagg1,#thebausffs,KOREANS ARE CATCHING UP
2022-04-26T11:08:37.059152,beancanking,#thebausffs,RUUUUUUUUUUNES
2022-04-26T11:08:37.059171,qugup,#thebausffs,fiora ! angle
2022-04-26T11:08:37.059192,aloneinthedisco_,#thebausffs,YEPJAM YEPJAM YEPJAM YEPJAM
2022-04-26T11:08:37.485970,jankos_soulmate,#thebausffs,SINGED
2022-04-26T11:08:37.642547,bankk23,#thebausffs,leTroll quinncident
2022-04-26T11:08:37.642611,lorliss,#thebausffs,catJAM
2022-04-26T11:08:34.894306,flxctuated,#thebausffs,Jammer
2022-04-26T11:08:34.894498,evil_mort_y,#thebausffs,Leanin
2022-04-26T11:08:35.050950,zatakos,#thebausffs,Another Quinncident
2022-04-26T11:08:35.207590,mohakts7,#thebausffs,lolYorick
2022-04-26T11:08:35.364143,blakeyy_,#thebausffs,Leanin Tssk
2022-04-26T11:08:35.520695,stojan_kuretinata,#thebausffs,gragas
2022-04-26T11:08:35.677322,meblackbeard,#thebausffs,QUEEEEN PagWoman QUEEEEN PagWoman QUEEEEN PagWoman QUEEEEN PagWoman QUEEEEN PagWoman QUEEEEN PagWoman QUEEEEN PagWoman
2022-04-26T11:08:35.677485,dr___vanilla,#thebausffs,SION
2022-04-26T11:08:35.833937,fo1ws,#thebausffs,RUNES?
2022-04-26T11:08:35.834104,onsaleper,#thebausffs,ignite angle?
2022-04-26T11:08:35.834224,2solid,#thebausffs,all AD
2022-04-26T11:08:36.130228,deadmoonlight,#thebausffs,Quindecence
2022-04-26T11:08:36.286806,paengsec,#thebausffs,Quinncidence DESPAIR
2022-04-26T11:08:36.443477,magnifico55,#thebausffs,FULL AD
2022-04-26T11:08:36.443641,hash200,#thebausffs,what song
2022-04-26T11:08:36.600196,likeclockwork_,#thebausffs,WeirdChamp no singed WeirdChamp no singed WeirdChamp no singed WeirdChamp no singed WeirdChamp no singed WeirdChamp no singed
2022-04-26T11:08:36.600405,subsalac,#thebausffs,NO WORDLE SCAM  Unlucky NO WORDLE SCAM  Unlucky NO WORDLE SCAM  Unlucky NO WORDLE SCAM  Unlucky NO WORDLE SCAM  Unlucky NO WORDLE SCAM  Unlucky NO WORDLE SCAM  Unlucky NO WORDLE SCAM  Unlucky NO WORDLE SCAM  Unlucky NO WORDLE SCAM  Unlucky NO WORDLE SCAM  Unlucky  󠀀
2022-04-26T11:08:36.600545,lukemoistwalker,#thebausffs,PagWoman
2022-04-26T11:08:32.960655,gazza__o,#thebausffs,Bedge
2022-04-26T11:08:32.960821,partyforbro,#thebausffs,lsGIGA
2022-04-26T11:08:33.251777,catchykick,#thebausffs,PagWoman QUEEEEEEEEN PagWoman QUEEEEEEEEN PagWoman QUEEEEEEEEN PagWoman QUEEEEEEEEN PagWoman QUEEEEEEEEN PagWoman QUEEEEEEEEN PagWoman QUEEEEEEEEN PagWoman QUEEEEEEEEN
2022-04-26T11:08:33.408404,katatsumurikami,#thebausffs,oh no letroll
2022-04-26T11:08:33.408654,struup_wafel,#thebausffs,zzzzzzzzzzzzz 🛏️
2022-04-26T11:08:33.408822,likeclockwork_,#thebausffs,WeirdChamp no singed WeirdChamp no singed WeirdChamp no singed
2022-04-26T11:08:33.408951,xblackwood,#thebausffs,Quinn is cute
2022-04-26T11:08:33.565198,procrastinut,#thebausffs,lets gooooooooooooo
2022-04-26T11:08:33.565401,kaisky1911,#thebausffs,D:
2022-04-26T11:08:33.565559,midwaystar,#thebausffs,quinn DansGame
2022-04-26T11:08:33.565711,razmolol,#thebausffs,QUINN DOESNT BEAT SION
2022-04-26T11:08:33.721742,sirpodrickpayne,#thebausffs,YEPJAM Tssk
2022-04-26T11:08:30.024567,obigboi,#thebausffs,QUINN ANGLE
2022-04-26T11:08:30.181015,modusponens112,#thebausffs,YEPJAM Tssk YEPJAM Tssk YEPJAM Tssk YEPJAM Tssk YEPJAM Tssk YEPJAM Tssk YEPJAM Tssk YEPJAM Tssk
2022-04-26T11:08:30.181175,hyperdma_,#thebausffs,PagWoman  PagWoman  PagWoman  PagWoman
2022-04-26T11:08:30.181306,roaryie,#thebausffs,leTrolI
2022-04-26T11:08:30.181423,aizshinzo,#thebausffs,QUINN OMEGALUL
2022-04-26T11:08:30.181549,yrccat,#thebausffs,FIORA pls
2022-04-26T11:08:30.181654,trollneel,#thebausffs,you said graves op vs sion
2022-04-26T11:08:30.337702,pyrylind,#thebausffs,!rank
2022-04-26T11:08:30.494210,easyonmyjuice,#thebausffs,Duck
2022-04-26T11:08:30.494388,youplajo,#thebausffs,Quinncident
2022-04-26T11:08:30.494542,meblackbeard,#thebausffs,QUEEEEN PagWoman QUEEEEN PagWoman QUEEEEN PagWoman QUEEEEN PagWoman QUEEEEN PagWoman QUEEEEN PagWoman
2022-04-26T11:08:30.650755,lewwww,#xqcow,GIGACHAD
2022-04-26T11:08:30.650947,xd0m1,#thebausffs,lolSinged ITS TIME lolSinged ITS TIME lolSinged ITS TIME lolSinged ITS TIME lolSinged ITS TIME lolSinged ITS TIME lolSinged ITS TIME lolSinged ITS TIME lolSinged ITS TIME lolSinged ITS TIME lolSinged ITS TIME lolSinged ITS TIME lolSinged ITS TIME lolSinged ITS TIME lolSinged ITS TIME
2022-04-26T11:08:30.651070,paraleyser,#thebausffs,WeirdChamp
2022-04-26T11:08:31.858029,ekkochronobreak,#thebausffs,ITS TIME
2022-04-26T11:08:31.858181,valarcon_,#thebausffs,OOF
2022-04-26T11:08:32.014685,baron_ellie,#thebausffs,Quinn abuser
2022-04-26T11:08:32.205095,markoboy1337,#thebausffs,QUEEN PagWoman
2022-04-26T11:08:32.361823,matit28,#thebausffs,lolSinged WTF MAN
2022-04-26T11:08:32.362044,mojanga,#thebausffs,Clueless
2022-04-26T11:08:32.362222,trutlord,#thebausffs,AlienPls3
2022-04-26T11:08:32.518480,saabo,#thebausffs,mundo
2022-04-26T11:08:32.804046,beratorenn,#thebausffs,quinn incident
2022-04-26T11:12:29.239823,frankk_lol,#thebausffs,he got the first second minion
2022-04-26T11:12:29.396471,jeroenmeus44,#thebausffs,you are
2022-04-26T11:12:29.755914,rave999,#thebausffs,he killed the first minion of 2nd wave
2022-04-26T11:12:29.912727,bigscratchy,#thebausffs,"📞 Yoking HELLO, FAKER? YES HE IS DOING IT AGAIN 📞 Yoking HELLO, FAKER? YES HE IS DOING IT AGAIN 📞 Yoking HELLO, FAKER? YES HE IS DOING IT AGAIN ."
2022-04-26T11:12:31.094671,angelkillerpt,#thebausffs,baus what champions u played back in season 5 6 7 and so on
2022-04-26T11:12:31.250962,spectrrrum,#thebausffs,12 creeps not 13 hmm
2022-04-26T11:12:31.251132,derrida__,#thebausffs,LOLW
2022-04-26T11:12:31.407570,alk337,#xqcow,!drops
2022-04-26T11:12:31.564103,puchicorn,#thebausffs,i go toilet = 0/1
2022-04-26T11:12:34.061674,sumdumfrak,#thebausffs,leTroll someone call faker
2022-04-26T11:12:34.259166,thefurqan,#xqcow,oh mine is 3 1 for us
2022-04-26T11:12:34.415738,cveldman,#xqcow,!roulette all
2022-04-26T11:12:34.415988,pepegaofficer,#xqcow,xqcL
2022-04-26T11:12:34.572242,nearosdreamer02,#thebausffs,NUCREMA MAMA ADVERTISEMENT
2022-04-26T11:12:34.728857,kwantuum,#thebausffs,that was 2nd wave lol
2022-04-26T11:12:34.885412,irome_,#xqcow,!roulette 10000
2022-04-26T11:12:34.885581,n00b_except_faker,#thebausffs,he solobolo someone
2022-04-26T11:12:34.885703,suxep,#thebausffs,XP RUNES YEP
2022-04-26T11:12:35.042020,ppsalad,#thebausffs,nice try baus :( unlucky bro
2022-04-26T11:12:38.090623,msparta,#thebausffs,xp runes
2022-04-26T11:12:38.488810,ethershulk,#thebausffs,OMEGALUL
2022-04-26T11:12:38.645294,olivejj,#thebausffs,yustff
2022-04-26T11:12:38.645485,scarly,#xqcow,!hint
2022-04-26T11:12:38.801889,yukkai,#thebausffs,xp runes xD
2022-04-26T11:12:39.047297,thepositivebot,#xqcow,"ACTION [Trivia] scarly, The answer starts with 'd' and is 8 letters long'."
2022-04-26T11:12:37.707842,abaosike02,#thebausffs,"📞 Yoking HELLO, FAKER? YES HE IS DOING IT AGAIN 📞 Yoking HELLO, FAKER? YES HE IS DOING IT AGAIN 📞 Yoking HELLO, FAKER? YES HE IS DOING IT AGAIN"
2022-04-26T11:12:37.934151,thefurqan,#xqcow,just like stamford
2022-04-26T11:12:35.261094,trickster_______,#thebausffs,forsenCD all good
2022-04-26T11:12:35.497227,yaekaii,#xqcow,juicers are humans Copege
2022-04-26T11:12:35.653865,samurai4665,#xqcow,getting the chills 🥶
2022-04-26T11:12:35.654026,gravesblack,#thebausffs,17 to go
2022-04-26T11:12:35.810474,fkmpr,#thebausffs,":telephone_receiver: Yoking HELLO, FAKER? YES HE IS DOING IT AGAIN :telephone_receiver: Yoking HELLO, FAKER? YES HE IS DOING IT AGAIN :telephone_receiver: Yoking HELLO, FAKER? YES HE IS DOING IT AGAIN"
2022-04-26T11:12:35.967179,refuse73,#xqcow,@samurai4665 BatChest
2022-04-26T11:12:35.967338,orokusaki1,#thebausffs,2nd wave lul
2022-04-26T11:12:36.123884,macieneczka,#thebausffs,was normal lvl up
2022-04-26T11:12:36.124057,whitechocsprnklz,#thebausffs,Clueless first wave
2022-04-26T11:12:36.280481,schnozebot,#xqcow,ACTION cveldman won 18 points in roulette and now has 36 points! FeelsGoodMan
2022-04-26T11:12:36.521894,schnozebot,#xqcow,ACTION irome_ won 10000 points in roulette and now has 21835 points! FeelsGoodMan
2022-04-26T11:12:36.678580,carruj,#thebausffs,its 2nd wave
2022-04-26T11:12:36.835285,pickmeonlyyasuo,#thebausffs,"📞 Yoking HELLO, FAKER? YES HE IS DOING IT AGAIN 📞 Yoking HELLO, FAKER? YES HE IS DOING IT AGAIN 📞 Yoking HELLO, FAKER? YES HE IS DOING IT AGAIN"
2022-04-26T11:12:36.991846,raw3st,#thebausffs,prolly
2022-04-26T11:12:33.159732,ripzaddo,#thebausffs,first wave Clueless
2022-04-26T11:12:33.435162,historyteacherhashinshin,#thebausffs,monkaW 👉⌚️1/18 DESPAIR
2022-04-26T11:12:33.591588,jenslervo,#thebausffs,leveled on your death
2022-04-26T11:12:33.748222,tjessi1208,#thebausffs,YUST YEFYEF
2022-04-26T11:12:33.748449,ruined_stepking666,#thebausffs,also second wave
2022-04-26T11:12:30.069254,agdemor,#thebausffs,XD
2022-04-26T11:12:30.069464,ekkochronobreak,#thebausffs,????
2022-04-26T11:12:30.069630,wilbo007,#thebausffs,but he was when he killed u
2022-04-26T11:12:30.703088,da87,#thebausffs,its second wave
2022-04-26T11:12:30.937776,yanos33,#thebausffs,u are
2022-04-26T11:12:32.297103,n0healneeded,#thebausffs,xp runes
2022-04-26T11:12:32.453692,fablorv,#thebausffs,2bd wave ?
2022-04-26T11:12:32.689612,malding_molina,#thebausffs,he took 1 minion second wave
2022-04-26T11:12:32.846168,irome_,#xqcow,Copege
2022-04-26T11:12:33.003144,akomb4kom,#thebausffs,xp runes
2022-04-26T11:12:33.003321,1jijing1,#thebausffs,TRUE LULW
2022-04-26T11:12:33.003445,fusdreng,#thebausffs,It was 2nd wave @Thebausffs
2022-04-26T11:26:00.253463,ludman99,#thebausffs,YEP
2022-04-26T11:26:00.437558,varlesse,#thebausffs,YEP
2022-04-26T11:26:00.594116,bsodera,#thebausffs,sadge
2022-04-26T11:26:00.594274,kyarmel,#thebausffs,get good
2022-04-26T11:26:00.594422,fr0zenarrow,#thebausffs,OMEGALUL
2022-04-26T11:26:01.712703,123nej123,#thebausffs,YEP
2022-04-26T11:26:01.869308,lingmee69,#thebausffs,OMEGALUL
2022-04-26T11:26:01.869481,klaudaslt,#thebausffs,They get Sion a passive where he only it's useful if he's dead and they want Sion to live ? :D
2022-04-26T11:26:01.869603,kyarmel,#thebausffs,:o
2022-04-26T11:26:02.070229,strugp,#thebausffs,scale the deaths according to gold gain flydWOW flydWOW flydWOW
2022-04-26T11:26:02.429064,witcher3sucks,#xqcow,xqcScoots
2022-04-26T11:26:02.585646,devilish350,#thebausffs,nami OMEGALUL
2022-04-26T11:26:02.585814,mrizu,#thebausffs,ReallyMad
2022-04-26T11:26:04.712925,wheeioftime,#asmongold,Madge DUCKS Madge DUCKS Madge DUCKS Madge DUCKS Madge DUCKS
2022-04-26T11:26:04.869333,ollidiego,#thebausffs,PepeLaffing
2022-04-26T11:26:04.869389,axelfrost2o0o,#xqcow,StarKayC go back to 2015 EleGiggle
2022-04-26T11:26:05.117977,youlikemyhead,#thebausffs,OMEGALUL
2022-04-26T11:26:05.274613,dunderknight,#thebausffs,OUTPLAYED
2022-04-26T11:26:05.431257,anshul0709,#xqcow,!roulette
2022-04-26T11:26:05.431306,1comegetsome,#thebausffs,LUL
2022-04-26T11:26:05.588221,gijsro,#thebausffs,heet
2022-04-26T11:26:07.750795,skippyskkipp,#thebausffs,AYAYA
2022-04-26T11:26:07.750994,koldfeesh0,#xqcow,!roulette all
2022-04-26T11:26:07.751155,stickztheflow,#thebausffs,OMEGALUL
2022-04-26T11:26:07.751298,salixfutura,#thebausffs,XDDDD
2022-04-26T11:26:07.907354,evileyelol,#thebausffs,OMEGALUL
2022-04-26T11:26:08.063951,wheeioftime,#asmongold,Madge DUCKS Madge DUCKS Madge DUCKS Madge DUCKS Madge DUCKS Madge DUCKS Madge DUCKS Madge DUCKS
2022-04-26T11:26:08.064145,schnozebot,#xqcow,ACTION koldfeesh0 lost 1456 points in roulette and now has 0 points! xqcSmash
2022-04-26T11:26:08.220738,vinnie1202,#thebausffs,2/18 monkaW pretty close tothat
2022-04-26T11:26:08.377305,itspotato_7,#xqcow,@PepegaOfficer PeepoGlad 🌹
2022-04-26T11:26:08.377494,auxiiio_,#thebausffs,@Thebausffs why is it wrong to utilize sion's passive to full effect?? you deserve better
2022-04-26T11:26:08.377617,marcusglad,#thebausffs,Troll
2022-04-26T11:26:08.534014,tajmonekk_,#thebausffs,LUL
2022-04-26T11:26:08.534192,fritikas,#thebausffs,Good old babus yoou doing good you're not inting its just investment that lot of people don't appreciate !! :))
2022-04-26T11:26:08.534328,firesfear,#thebausffs,AYAYA
2022-04-26T11:26:08.534470,izzo_eu,#thebausffs,forsen 󠀀
2022-04-26T11:26:08.690543,jinkies___,#thebausffs,leTroll
2022-04-26T11:26:08.690701,olivejj,#thebausffs,problem leTroll
2022-04-26T11:26:05.744686,potato0boy,#thebausffs,LUL LUL
2022-04-26T11:26:06.137962,wheeioftime,#asmongold,Madge DUCKS Madge DUCKS Madge DUCKS Madge DUCKS
2022-04-26T11:26:06.294637,dapprxd,#thebausffs,"VADIKUS007, mods guy happE"
2022-04-26T11:26:06.451196,hanckel,#thebausffs,OMEGALUL
2022-04-26T11:26:06.451349,lastofherkind,#thebausffs,OMEGALUL
2022-04-26T11:26:06.607779,keyll,#thebausffs,leTroll
2022-04-26T11:26:06.779270,rhisreformed,#thebausffs,NaM
2022-04-26T11:26:06.935851,n3nechi,#thebausffs,:tf:
2022-04-26T11:26:06.936008,nnait,#thebausffs,leTroll
2022-04-26T11:26:06.936131,katiealper,#thebausffs,LMAO
2022-04-26T11:26:07.092465,theofficialraffi,#thebausffs,YES MegaLUL  MegaLUL  MegaLUL
2022-04-26T11:26:07.251486,dewku,#thebausffs,XD
2022-04-26T11:26:07.408025,gladydaddy27,#thebausffs,OMEGALUL
2022-04-26T11:26:07.408191,sdrosssi,#thebausffs,lol ff
2022-04-26T11:26:07.408351,azooamps,#thebausffs,MAD leTroll
2022-04-26T11:26:07.594309,iiivup,#thebausffs,??
2022-04-26T11:26:03.735397,plutz0r,#thebausffs,Below 18 deaths threshold
2022-04-26T11:26:03.735556,monterogt,#thebausffs,XDDDDDD D
2022-04-26T11:26:04.261903,nyomster,#thebausffs,leTroll
2022-04-26T11:26:04.418541,mesium,#thebausffs,OMEGALUL
2022-04-26T11:26:00.762316,spogg,#thebausffs,Pain
2022-04-26T11:26:00.918890,fakerdopasmurf,#thebausffs,CoolStoryBob
2022-04-26T11:26:00.919089,snopland,#thebausffs,RIOT Make a champion who gets stronger at death RIOT bans you for dying
2022-04-26T11:26:01.075472,pomelow,#thebausffs,YEP
2022-04-26T11:26:01.075653,deep_dark_learning,#thebausffs,again xd
2022-04-26T11:26:01.556094,kayle_1v9,#thebausffs,XD
2022-04-26T11:26:02.742237,sussytrox,#thebausffs,OMEGALUL
2022-04-26T11:26:02.742430,western_tv,#thebausffs,leTroll
2022-04-26T11:26:02.742609,bankk23,#thebausffs,OMEGALUL
2022-04-26T11:26:02.898868,kapuiet,#xqcow,!roulette 20
2022-04-26T11:26:03.055399,bencakemw,#thebausffs,leTroll
2022-04-26T11:26:03.211969,schnozebot,#xqcow,ACTION KapuIet lost 20 points in roulette and now has 6030 points! xqcSmash
2022-04-26T11:26:03.422317,wheeioftime,#asmongold,Madge DUCKS Madge DUCKS
2022-04-26T11:26:03.578859,meblackbeard,#thebausffs,LOLW
2022-04-26T11:26:40.030742,spaulo_32001,#thebausffs,SION IS JUST CLOWN
2022-04-26T11:26:40.281595,captainmjn,#thebausffs,AKSHAN GLIDING
2022-04-26T11:26:40.438447,axelfrost2o0o,#xqcow,HUH AUUUUUGH
2022-04-26T11:26:41.865128,kapuiet,#xqcow,!roulette 20 󠀀
2022-04-26T11:26:42.021691,nikaomadze,#thebausffs,why heal lucifer
2022-04-26T11:26:44.000768,jungulardifferential,#thebausffs,@br0m1ke 😂😂😂😂😂
2022-04-26T11:26:44.609139,mr_8811,#thebausffs,shillinf
2022-04-26T11:26:48.997958,dub_joe,#xqcow,!roulette 160
2022-04-26T11:26:47.814489,hurricanejk,#thebausffs,this korean playstyle is so stupid
2022-04-26T11:26:48.020489,ninjaturtle12,#thebausffs,Diddles
2022-04-26T11:26:48.247540,dtpandemonium1,#thebausffs,she has armor in runes from jungling?
2022-04-26T11:26:48.404079,mr_8811,#thebausffs,shilling
2022-04-26T11:26:48.560716,kaynisfun,#thebausffs,Pro nami can’t heal right teammate support players OMEGALUL
2022-04-26T11:26:48.717240,meiionnin,#thebausffs,"everyone that says you are an inter never played sion this season, i did and i believe you 100% and i respect that you are chall with that champ @thebausffs"
2022-04-26T11:26:44.943975,anshul0709,#xqcow,!roulette 1000
2022-04-26T11:26:45.716679,kayle_1v9,#thebausffs,meblackbeard U LAUGHED WITH U LOLW
2022-04-26T11:26:46.367975,smuckyducky,#thebausffs,bausWave bausWave bausWave bausWave bausWave bausWave bausWave bausWave bausWave
2022-04-26T11:26:43.491584,beanie_god,#thebausffs,"she was shielded like 3 times, serpant angle"
2022-04-26T11:26:41.343487,witcher3sucks,#xqcow,KKool GuitarTime tell me what you want 󠀀
2022-04-26T11:26:41.500103,traffylawop,#thebausffs,AYAYA
2022-04-26T11:26:41.656648,drkrk96,#thebausffs,"REDEMPTION ARC FAKER. REDEMPTION , REDEMPTION REDEMPTION REDEMPTION"
2022-04-26T11:26:41.656699,relimzki,#thebausffs,akshan?
2022-04-26T11:26:42.969000,schnozebot,#xqcow,ACTION KapuIet lost 20 points in roulette and now has 6210 points! xqcSmash
2022-04-26T11:10:59.025247,baggoskilled,#thebausffs,fell old yer?
2022-04-26T11:10:59.181838,slenderman_hs,#thebausffs,bausBusing
2022-04-26T11:10:59.338443,spaulo_32001,#thebausffs,All the server is mad at you
2022-04-26T11:10:59.338658,chimpmode,#thebausffs,baus special
2022-04-26T11:10:59.494982,fibynib,#thebausffs,he has a grudge against you now
2022-04-26T11:10:59.651612,lud0bagman,#thebausffs,smirno3TROLL YAMMIN AND TROL smirno3TROLL YAMMIN AND TROL smirno3TROLL YAMMIN AND TROL smirno3TROLL YAMMIN AND TROL
2022-04-26T11:10:59.651790,zalmi,#thebausffs,L9 PepeThe1st
2022-04-26T11:10:59.808129,carmenbarbieri,#thebausffs,@Thebausffs he was the diana on ur gragas game too
2022-04-26T11:10:59.808297,scottflamingo,#thebausffs,GIGACHAD
2022-04-26T11:10:59.964660,quenthy,#thebausffs,did u see the leaks baus high noon sion skin @Thebausffs  󠀀
2022-04-26T11:10:59.964828,nightywulf,#thebausffs,PAID INTER OMEGALUL
2022-04-26T11:11:01.112668,neravius,#thebausffs,Faker put a hit out on you
2022-04-26T11:11:01.269354,paskunji1,#thebausffs,WUKONG MAD GRIEFING U
2022-04-26T11:11:01.426066,siema_elo_witam,#thebausffs,Copege
2022-04-26T11:11:01.582835,adreuska,#thebausffs,Kapp
2022-04-26T11:11:01.583014,slipperywitcher,#thebausffs,Wintrade
2022-04-26T11:11:01.739351,dovahthekiin,#thebausffs,Duck Duck Duck Duck Duck Duck Duck
2022-04-26T11:11:01.970842,omegalyl,#thebausffs,Clueless
2022-04-26T11:11:03.983013,clerus,#thebausffs,Copege
2022-04-26T11:11:03.983173,croosas,#thebausffs,remember to report him
2022-04-26T11:11:03.983329,stickztheflow,#thebausffs,faker sends his regards DESPAIR faker sends his regards DESPAIR faker sends his regards DESPAIR faker sends his regards DESPAIR faker sends his regards DESPAIR faker sends his regards DESPAIR faker sends his regards DESPAIR faker sends his regards DESPAIR
2022-04-26T11:11:03.983450,sheldyn_xcvi,#thebausffs,OMEGALUL
2022-04-26T11:11:03.983617,lquickyl,#thebausffs,Hes mad at you
2022-04-26T11:11:03.983720,azooamps,#thebausffs,Copege
2022-04-26T11:11:04.139662,serbrizz_,#thebausffs,they forgot to switch? maybe
2022-04-26T11:11:04.296225,dannyyyyp,#thebausffs,GIGACHAD
2022-04-26T11:11:04.296400,insomniiaq,#thebausffs,FAKER SENDS HIS REGARDS leTroll FAKER SENDS HIS REGARDS leTroll FAKER SENDS HIS REGARDS leTroll FAKER SENDS HIS REGARDS leTroll
2022-04-26T11:11:04.681006,itsblazed,#thebausffs,Copege
